FID,RoadName
6173,Wentworth drive
6174,Wenzel drive
6175,Weslake drive
6176,West drive
6177,West Chestermere drive
6178,West Cove drive
6179,West Creek drive
6180,West Haven drive
6181,West Heights drive
6182,West Hill drive
6183,West Lakeview drive
6184,West Meadows drive
6185,West Park drive
6186,West Point drive
6187,West Railway drive
6188,West Terrace drive
6189,West View drive
6190,West Wood drive
6191,Westbluff drive
6192,Westbrook drive
6193,Westerra drive
6194,Westfall drive
6195,Westgate drive
6196,Westgrove drive
6197,Westhaven drive
6198,Westhill drive
6199,Westlake drive
6200,Westlynn drive
6201,Westmews drive
6202,Westminster drive
6203,Westmount drive
6204,Weston drive
6205,Westover drive
6206,Westpark drive
6207,Westpoint drive
6208,Westpointe drive
6209,Westridge drive
6210,Westridge Park drive
6211,Westside drive
6212,Westview drive
6213,Westward drive
6214,Westwinds drive
6215,Westwood drive
6216,Weycan drive
6217,Whispering H drive
6218,Whispering Hills drive
6219,Whispering Pine drive
6220,Whispering River drive
6221,White Gull drive
6222,Whitefield drive
6223,Whitehorn drive
6224,Whiteland drive
6225,Whitelaw drive
6226,Whitemont drive
6227,Whitemud drive
6228,Whitetail drive
6229,Whitford drive
6230,Whoop Up drive
6231,Wild Hay drive
6232,Wild Rose drive
6233,Wilderness drive
6234,Wildrose drive
6235,Wildwood drive
6236,Wilk drive
6237,Wilkins drive
6238,Willacy drive
6239,Willamette drive
6240,Willesden drive
6241,William drive
6242,William Bell drive
6243,Williams drive
6244,Willoughby drive
6245,Willow drive
6246,Willow Brook drive
6247,Willow Hill drive
6248,Willow Park drive
6249,Willowdale drive
6250,Willowfern drive
6251,Willowgreen drive
6252,Willowside drive
6253,Wilson drive
6254,Wimbledon drive
6255,Winchester drive
6256,Windale drive
6257,Windermere drive
6258,Windfall drive
6259,Windhorse drive
6260,Windrose drive
6261,Windsong drive
6262,Windsor drive
6263,Wingerter drive
6264,Winkler drive
6265,Winston drive
6266,Winter drive
6267,Winterridge drive
6268,Wittersham drive
6269,Wizard drive
6270,Wizard Ridge drive
6271,Wolf drive
6272,Wolf Creek drive
6273,Wolverine drive
6274,Wood drive
6275,Wood Valley drive
6276,Woodacres drive
6277,Woodbend drive
6278,Woodfern drive
6279,Woodfield drive
6280,Woodford drive
6281,Woodgreen drive
6282,Woodhaven drive
6283,Woodland drive
6284,Woodlands Estates drive
6285,Woodlark drive
6286,Woodley drive
6287,Woodmont drive
6288,Woodridge drive
6289,Woods drive
6290,Woodside drive
6291,Woodstock drive
6292,Woodvale drive
6293,Woodview drive
6294,Woodward drive
6295,Worcester drive
6296,Workun drive
6297,Worton drive
6298,Wrangler drive
6299,Yellowhead drive
6300,Young drive
6301,Young's Beach drive
6302,Youville East drive
6303,Youville West drive
6304,Zahar drive
6305,Zodiac drive
6306,highway 1
6307,highway 2
6308,highway 3
6309,highway 4
6310,highway 5
6311,highway 6
6312,highway 7
6313,highway 8
6314,highway 9
6315,highway 10
6316,highway 11
6317,highway 12
6318,highway 13
6319,highway 14
6320,highway 15
6321,highway 16
6322,highway 17
6323,highway 18
6324,highway 19
6325,highway 20
6326,highway 21
6327,highway 22
6328,highway 23
6329,highway 24
6330,highway 25
6331,highway 26
6332,highway 27
6333,highway 28
6334,highway 30
6335,highway 31
6336,highway 32
6337,highway 33
6338,highway 34
6339,highway 35
6340,highway 36
6341,highway 37
6342,highway 38
6343,highway 39
6344,highway 40
6345,highway 41
6346,highway 42
6347,highway 43
6348,highway 44
6349,highway 45
6350,highway 46
6351,highway 49
6352,highway 50
6353,highway 52
6354,highway 53
6355,highway 54
6356,highway 55
6357,highway 56
6358,highway 58
6359,highway 59
6360,highway 60
6361,highway 61
6362,highway 62
6363,highway 63
6364,highway 64
6365,highway 66
6366,highway 67
6367,highway 68
6368,highway 69
6369,highway 72
6370,highway 88
6371,highway 93
6372,highway 216
6373,highway 501
6374,highway 502
6375,highway 503
6376,highway 504
6377,highway 505
6378,highway 506
6379,highway 507
6380,highway 508
6381,highway 509
6382,highway 510
6383,highway 512
6384,highway 513
6385,highway 517
6386,highway 519
6387,highway 520
6388,highway 521
6389,highway 522
6390,highway 524
6391,highway 525
6392,highway 527
6393,highway 528
6394,highway 529
6395,highway 530
6396,highway 531
6397,highway 532
6398,highway 533
6399,highway 534
6400,highway 535
6401,highway 537
6402,highway 539
6403,highway 540
6404,highway 541
6405,highway 542
6406,highway 543
6407,highway 544
6408,highway 545
6409,highway 546
6410,highway 547
6411,highway 549
6412,highway 550
6413,highway 552
6414,highway 555
6415,highway 556
6416,highway 560
6417,highway 561
6418,highway 562
6419,highway 564
6420,highway 565
6421,highway 566
6422,highway 567
6423,highway 569
6424,highway 570
6425,highway 573
6426,highway 574
6427,highway 575
6428,highway 576
6429,highway 577
6430,highway 579
6431,highway 580
6432,highway 581
6433,highway 582
6434,highway 583
6435,highway 584
6436,highway 585
6437,highway 586
6438,highway 587
6439,highway 589
6440,highway 590
6441,highway 592
6442,highway 593
6443,highway 594
6444,highway 595
6445,highway 596
6446,highway 597
6447,highway 598
6448,highway 599
6449,highway 601
6450,highway 602
6451,highway 603
6452,highway 604
6453,highway 605
6454,highway 607
6455,highway 608
6456,highway 609
6457,highway 610
6458,highway 611
6459,highway 613
6460,highway 614
6461,highway 615
6462,highway 616
6463,highway 617
6464,highway 619
6465,highway 620
6466,highway 621
6467,highway 622
6468,highway 623
6469,highway 624
6470,highway 625
6471,highway 626
6472,highway 627
6473,highway 628
6474,highway 630
6475,highway 631
6476,highway 633
6477,highway 637
6478,highway 640
6479,highway 641
6480,highway 642
6481,highway 643
6482,highway 644
6483,highway 645
6484,highway 647
6485,highway 651
6486,highway 652
6487,highway 654
6488,highway 655
6489,highway 656
6490,highway 657
6491,highway 658
6492,highway 659
6493,highway 660
6494,highway 661
6495,highway 663
6496,highway 665
6497,highway 666
6498,highway 667
6499,highway 668
6500,highway 669
6501,highway 670
6502,highway 671
6503,highway 672
6504,highway 674
6505,highway 676
6506,highway 677
6507,highway 679
6508,highway 680
6509,highway 681
6510,highway 682
6511,highway 683
6512,highway 684
6513,highway 685
6514,highway 686
6515,highway 688
6516,highway 690
6517,highway 691
6518,highway 692
6519,highway 695
6520,highway 697
6521,highway 719
6522,highway 721
6523,highway 722
6524,highway 723
6525,highway 724
6526,highway 725
6527,highway 726
6528,highway 727
6529,highway 729
6530,highway 731
6531,highway 732
6532,highway 733
6533,highway 734
6534,highway 735
6535,highway 736
6536,highway 737
6537,highway 740
6538,highway 741
6539,highway 742
6540,highway 743
6541,highway 744
6542,highway 745
6543,highway 746
6544,highway 747
6545,highway 749
6546,highway 750
6547,highway 751
6548,highway 753
6549,highway 754
6550,highway 757
6551,highway 758
6552,highway 759
6553,highway 760
6554,highway 761
6555,highway 762
6556,highway 763
6557,highway 764
6558,highway 765
6559,highway 766
6560,highway 769
6561,highway 770
6562,highway 771
6563,highway 772
6564,highway 773
6565,highway 774
6566,highway 775
6567,highway 776
6568,highway 777
6569,highway 778
6570,highway 779
6571,highway 780
6572,highway 783
6573,highway 785
6574,highway 786
6575,highway 791
6576,highway 792
6577,highway 795
6578,highway 797
6579,highway 799
6580,highway 800
6581,highway 801
6582,highway 803
6583,highway 804
6584,highway 805
6585,highway 806
6586,highway 808
6587,highway 810
6588,highway 811
6589,highway 813
6590,highway 814
6591,highway 815
6592,highway 816
6593,highway 817
6594,highway 820
6595,highway 821
6596,highway 822
6597,highway 825
6598,highway 827
6599,highway 829
6600,highway 831
6601,highway 833
6602,highway 834
6603,highway 835
6604,highway 836
6605,highway 837
6606,highway 838
6607,highway 839
6608,highway 840
6609,highway 841
6610,highway 842
6611,highway 843
6612,highway 844
6613,highway 845
6614,highway 847
6615,highway 848
6616,highway 849
6617,highway 850
6618,highway 851
6619,highway 852
6620,highway 853
6621,highway 854
6622,highway 855
6623,highway 856
6624,highway 857
6625,highway 858
6626,highway 859
6627,highway 860
6628,highway 861
6629,highway 862
6630,highway 864
6631,highway 866
6632,highway 867
6633,highway 869
6634,highway 870
6635,highway 872
6636,highway 873
6637,highway 875
6638,highway 876
6639,highway 877
6640,highway 879
6641,highway 880
6642,highway 881
6643,highway 882
6644,highway 883
6645,highway 884
6646,highway 885
6647,highway 886
6648,highway 887
6649,highway 889
6650,highway 892
6651,highway 893
6652,highway 894
6653,highway 895
6654,highway 897
6655,highway 899
6656,highway 901
6657,highway 921
6658,highway 940
6659,highway 947
6660,highway 986
6661,highway 2617411
6662,highway 10x
6663,highway 11a
6664,highway 13a
6665,highway 14x
6666,highway 16a
6667,highway 1A
6668,highway 1X
6669,highway 20A
6670,highway 21324 14
6671,highway 22X
6672,highway 24024 37
6673,highway 24521 37
6674,highway 25011 37
6675,highway 26500 44
6676,highway 28a
6677,highway 2A
6678,highway 2X
6679,highway 3a
6680,highway 41a
6681,highway 5+2
6682,highway 534+842
6683,highway 552+2a
6684,highway 576+849
6685,highway 64A
6686,721 Secondary highway
6687,highway 850+601
6688,highway 93a
6689,David Thompson highway
6690,Old 2 highway
6691,River highway
6692,Secondary 691 highway
6693,Secondary 899 highway
6694,Trans Canada highway
6695,Trans-Canada highway
6696,584 road
6697,590 road
6698,591 road
6699,592 road
6700,595 road
6701,752 road
6702,756 road
6703,766 road
6704,771 road
6705,781 road
6706,791 road
6707,805 road
6708,834 road
6709,843 road
6710,12 Mile Coulee road
6711,16 Champion road
6712,48A road
6713,52 Range road
6714,Abbercove road
6715,Abbey road
6716,Abbottsfield road
6717,Aberdare road
6718,Aberdeen road
6719,Abingdon road
6720,Abinger road
6721,Acadia road
6722,Access road
6723,Acheson road
6724,Aero road
6725,Agriplex road
6726,Ainsworth road
6727,Airdrie road
6728,Airport road
6729,Alberni road
6730,Albert road
6731,Alberta road
6732,Alberta Beach road
6733,Alberta Pool road
6734,Alcott road
6735,Alec road
6736,Alex Taylor road
6737,Alexis road
6738,Algonquin road
6739,Alice road
6740,Allan Beach road
6741,Allandale road
6742,Allendale road
6743,Allin Ridge road
6744,Allison Creek road
6745,Allowance road
6746,Alpine road
6747,Alyth road
6748,Amiens road
6749,Amisk road
6750,Ancourt road
6751,Anderson road
6752,Anemone road
6753,Angus road
6754,Ankatho road
6755,Anne road
6756,Applecroft road
6757,Appleton road
6758,Appletree road
6759,Applewood road
6760,April road
6761,Arbour Butte road
6762,Arbour Crest road
6763,Arbour Lake road
6764,Arbour Vista road
6765,Archwood road
6766,Argyll road
6767,Armfelt road
6768,Armitage road
6769,Arthur road
6770,Artym road
6771,Ash road
6772,Ashgrove road
6773,Ashwood road
6774,Ashworth road
6775,Aspen road
6776,Aspen Grove road
6777,Aspen Ridge road
6778,Aspen Stone road
6779,Aspen View road
6780,Aspen Vista road
6781,Assiniboia road
6782,Assiniboine road
6783,Atco road
6784,Athabasca road
6785,Athens road
6786,Athlone road
6787,Atkinson road
6788,Auburn road
6789,Auger road
6790,Austin road
6791,Austin O'Brien road
6792,Auto road
6793,Avalon road
6794,Aventerra road
6795,Aviation road
6796,Avonburn road
6797,Badger road
6798,Baines road
6799,Baker road
6800,Balm road
6801,Balsam road
6802,Baly road
6803,Bannister road
6804,Baroc road
6805,Barr road
6806,Baseline road
6807,Bay road
6808,Bay Croft road
6809,Bay Shore road
6810,Bayside road
6811,Bayview road
6812,Baywater road
6813,Beach road
6814,Beacham road
6815,Beacon Heights road
6816,Beaconsfield road
6817,Beaconwood road
6818,Bear road
6819,Bearspaw road
6820,Bearspaw Dam road
6821,Bearspaw Hills road
6822,Bearspaw Village road
6823,Beattie road
6824,Beau Rand road
6825,Beaudry road
6826,Beaumaris road
6827,Beaver road
6828,Beaver Creek road
6829,Beaver Dam road
6830,Beaver Hill road
6831,Beaver Lodge road
6832,Beaverbrook road
6833,Beckett road
6834,Beddington road
6835,Bedford road
6836,Bedridge road
6837,Bedwood road
6838,Beech road
6839,Beland road
6840,Belgravia road
6841,Belle North road
6842,Belvedere road
6843,Benjamin road
6844,Benson road
6845,Bentley road
6846,Bergen road
6847,Bergeron road
6848,Bergman road
6849,Berkley road
6850,Berkshire road
6851,Bermondsey road
6852,Bermuda road
6853,Bernard road
6854,Berwick road
6855,Big road
6856,Big Bend road
6857,Big Gully road
6858,Big Hill road
6859,Big Springs road
6860,Birch road
6861,Birch Grove road
6862,Birchcliff road
6863,Bison road
6864,Black Hawk road
6865,Blackburn road
6866,Blackfalds road
6867,Blackfoot road
6868,Blackthorn road
6869,Blanchett road
6870,Blue Jay road
6871,Bluefox road
6872,Boat Launch road
6873,Bonnie Glenn road
6874,Bonnybrook road
6875,Borden Park road
6876,Borealis road
6877,Botteril Bottom road
6878,Boudreau road
6879,Boulton road
6880,Boundary road
6881,Bow Anne road
6882,Bow Ridge road
6883,Bowfort road
6884,Bowglen road
6885,Bowlen road
6886,Bowness road
6887,Bowview road
6888,Box Springs road
6889,Boyce Ranch road
6890,Brabourne road
6891,Bracewood road
6892,Bracken road
6893,Brackenridge road
6894,Brae road
6895,Brae Glen road
6896,Braemar Glen road
6897,Braniff road
6898,Braxton road
6899,Brecken road
6900,Breen road
6901,Breeze road
6902,Brentwood road
6903,Briar road
6904,Briarwood road
6905,Bridge road
6906,Bridle Estates road
6907,Bridlecrest road
6908,Bridleglen road
6909,Bridleridge road
6910,Bridlewood road
6911,Brier Park road
6912,Brintnell road
6913,Broadview road
6914,Brockington road
6915,Brookmere road
6916,Brownstone road
6917,Bruce road
6918,Bruns road
6919,Buchanan road
6920,Buckboard road
6921,Buckthorn road
6922,Buena Vista road
6923,Buffalo road
6924,Builders road
6925,Bull Head road
6926,Bulyea road
6927,Burbank road
6928,Burma road
6929,Burmis Mountain road
6930,Burney road
6931,Burnsland road
6932,Burry road
6933,Burton road
6934,Burtonsville road
6935,Busenius road
6936,Bush Pilot road
6937,Butcher road
6938,Button road
6939,Cabin Creek road
6940,Cache Percotte road
6941,Cadogan road
6942,Calahesen road
6943,Calahoo road
6944,Calandar road
6945,Calder road
6946,Callingwood road
6947,Cambria road
6948,Cambridge road
6949,Cameron road
6950,Campbell road
6951,Campsite road
6952,Canada Olympic road
6953,Canaveral road
6954,Canberra road
6955,Candiac road
6956,Canfield road
6957,Canfor Hauling road
6958,Canmore road
6959,Cannell road
6960,Cannes road
6961,Cannock road
6962,Cannon road
6963,Canoe road
6964,Canova road
6965,Canteen road
6966,Canterville road
6967,Cantree road
6968,Canyon road
6969,Capri road
6970,Cardiff road
6971,Carleton road
6972,Carlyle road
6973,Carmel road
6974,Carnation road
6975,Carney road
6976,Carriage Lane road
6977,Carswell road
6978,Carter Crest road
6979,Cartier road
6980,Cascade road
6981,Cassils road
6982,Castle road
6983,Castle Downs road
6984,Castle Mountain road
6985,Castlebrook road
6986,Castlebury road
6987,Castlefall road
6988,Castleglen road
6989,Castlegrove road
6990,Castlepark road
6991,Castleridge road
6992,Cataract road
6993,Cathedral road
6994,Cattalo road
6995,Cavale road
6996,Cavan road
6997,Cedar road
6998,Cedardale road
6999,Cedargrove road
7000,Cedarwood road
7001,Celtic road
7002,Cemetery road
7003,Central road
7004,Centre road
7005,Century road
7006,Ceretzke road
7007,Chalice road
7008,Champion road
7009,Chandler road
7010,Channelside road
7011,Chapala road
7012,Chaparral road
7013,Chapel road
7014,Chapman road
7015,Chardie road
7016,Charlton road
7017,Chatwin road
7018,Chelsea road
7019,Cheltenham road
7020,Cherlyn road
7021,Chestermere road
7022,Chilcotin road
7023,Chinook road
7024,Chipmunk Creek road
7025,Chippewa road
7026,Christie road
7027,Church road
7028,Cimarron Estates road
7029,Cimarron Grove road
7030,Cimarron Meadows road
7031,Cimarron Springs road
7032,Circle road
7033,Civic Centre road
7034,Clarendon road
7035,Clareview road
7036,Clarke road
7037,Climar road
7038,Clover Bar road
7039,Cloverdale road
7040,Coach Grove road
7041,Coach Hill road
7042,Coach Ridge road
7043,Coach Side road
7044,Coachway road
7045,Coachwood road
7046,Coal Mine road
7047,Cobb road
7048,Cochrane road
7049,Coleman road
7050,Coleridge road
7051,Collegiate road
7052,Collier road
7053,Collinge road
7054,Collingwood road
7055,Comanche road
7056,Commercial road
7057,Condor road
7058,Connecting road
7059,Connors road
7060,Constable road
7061,Cook road
7062,Cooking Lake road
7063,Cooney road
7064,Co-op road
7065,Cooper road
7066,Copithorne road
7067,Copperpond road
7068,Copperstone road
7069,Core road
7070,Cornell road
7071,Cornwall road
7072,Coronet road
7073,Cottonwood road
7074,Cougar road
7075,Cougar Point road
7076,Couleesprings road
7077,Coulson road
7078,Country road
7079,Country Club road
7080,Country Cres road
7081,Country Hills road
7082,Country Village road
7083,County road
7084,County Access road
7085,Cove road
7086,Covehaven road
7087,Covemeadow road
7088,Coventry road
7089,Covepark road
7090,Coverdale road
7091,Covington road
7092,Cox road
7093,Coyote Valley road
7094,Craig road
7095,Cranberry road
7096,Crane road
7097,Cranston road
7098,Cranstone road
7099,Crawford road
7100,Cree road
7101,Creek road
7102,Creek Springs road
7103,Crescent road
7104,Crestview road
7105,Crestwood road
7106,Crocus road
7107,Crooked Creek road
7108,Crowfoot road
7109,Crown road
7110,Croydon road
7111,Cruickshank road
7112,Crystal Ridge road
7113,Crystal Shores road
7114,Culmac road
7115,Culver road
7116,Cumberland road
7117,Cunningham road
7118,Cuyler road
7119,Cypus road
7120,Dakota road
7121,Dalford road
7122,Dalgleish road
7123,Dalhart road
7124,Dalhousie road
7125,Dalsby road
7126,Dartmouth road
7127,David road
7128,Davies road
7129,Dawson road
7130,Dead Horse road
7131,Deby road
7132,Decalta road
7133,Dechene road
7134,Deep road
7135,Deer road
7136,Deer Lake road
7137,Deer Lane road
7138,Deer Park road
7139,Deer Side road
7140,Deer View road
7141,Deerbrook road
7142,Deercliff road
7143,Deercross road
7144,Deermeade road
7145,Deermont road
7146,Deerpath road
7147,Deerpoint road
7148,Deersaxon road
7149,Deerwood road
7150,Del Ray road
7151,Delta road
7152,Delwood road
7153,Denise road
7154,Devonshire road
7155,Dewberry road
7156,Diamond road
7157,Dickson road
7158,Dieppe road
7159,Discovery Ridge road
7160,Diversion road
7161,Dominion road
7162,Donadt road
7163,Donnell road
7164,Dorchester road
7165,Doru road
7166,Douglas road
7167,Douglas Range road
7168,Douglas Woods road
7169,Douglasview road
7170,Dover road
